path,label,width,height,format,mode,valid
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_014.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_015.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_016.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_017.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_018.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_019.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_020.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_021.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_022.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_023.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_024.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_025.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_026.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_027.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_028.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_029.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_030.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Apple-Juice\Tropicana-Apple-Juice_031.jpg,Tropicana-Apple-Juice,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_001.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_002.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_003.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_004.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_005.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_006.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_007.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_008.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_009.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_010.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_011.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_012.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_013.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_014.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_015.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_016.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_017.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_018.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_019.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_020.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_021.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_022.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_023.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_024.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_025.jpg,Tropicana-Golden-Grapefruit,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_001.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_002.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_003.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_004.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_005.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_006.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_007.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_008.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_009.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_010.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_011.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_012.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_013.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_014.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_015.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_016.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_017.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_018.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_019.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_020.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_021.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_022.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_023.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_024.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_025.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Juice-Smooth\Tropicana-Juice-Smooth_026.jpg,Tropicana-Juice-Smooth,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_001.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_002.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_003.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_004.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_005.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_006.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_007.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_008.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_009.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_010.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_011.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_012.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_013.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_014.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_015.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_016.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_017.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_018.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_019.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Juice\Tropicana-Mandarin-Morning\Tropicana-Mandarin-Morning_020.jpg,Tropicana-Mandarin-Morning,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_001.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_002.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_003.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_004.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_005.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_006.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_007.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_008.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_009.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_010.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_011.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_012.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_013.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_014.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_015.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_016.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_017.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_018.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_019.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_020.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_021.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_022.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_023.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_024.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_025.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_026.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_027.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_028.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Ecological-Medium-Fat-Milk\Arla-Ecological-Medium-Fat-Milk_029.jpg,Arla-Ecological-Medium-Fat-Milk,348,348,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\grocery\dataset\train\Packages\Milk\Arla-Lactose-Medium-Fat-Milk\Arla-Lactose-Medium-Fat-Milk_001.jpg,Arla-Lactose-Medium-Fat-Milk,348,348,JPEG,RGB,True
